timestamp,location,vehicle_count,average_speed_kmph,traffic_condition,weather
2026-01-27 06:50:00,SPM Nagar,128,34.9,Free Flow,Cloudy
2026-01-27 07:00:00,Begampur,47,38.17,Jam,Clear
2026-01-27 07:08:00,SPM Nagar,139,57.53,Heavy,Rainy
2026-01-27 07:08:00,Batlagundu Road,22,15.35,Free Flow,Clear
2026-01-27 07:13:00,Palani Road,106,31.28,Heavy,Clear
2026-01-27 07:22:00,Oddanchatram Road,58,64.68,Moderate,Rainy
2026-01-27 07:36:00,Nagalk Nagar,54,37.28,Moderate,Rainy
2026-01-27 08:10:00,Dindigul Bus Stand,22,17.5,Moderate,Rainy
2026-01-27 08:42:00,Palani Road,31,49.48,Moderate,Clear
2026-01-27 08:47:00,SPM Nagar,103,39.48,Free Flow,Rainy
2026-01-27 08:52:00,Natham Road,110,42.37,Moderate,Clear
2026-01-27 08:56:00,Batlagundu Road,131,30.75,Heavy,Cloudy
2026-01-27 09:03:00,Natham Road,142,15.74,Jam,Rainy
2026-01-27 09:22:00,Nagalk Nagar,18,64.93,Heavy,Rainy
2026-01-27 09:27:00,Dindigul Bus Stand,102,41.54,Jam,Cloudy
2026-01-27 09:39:00,Oddanchatram Road,117,32.21,Heavy,Clear
2026-01-27 09:42:00,Begampur,13,18.78,Jam,Clear
2026-01-27 09:46:00,Dindigul Bus Stand,189,28.12,Jam,Clear
2026-01-27 09:48:00,Natham Road,100,57.79,Free Flow,Rainy
2026-01-27 10:00:00,Dindigul Bus Stand,41,55.49,Free Flow,Rainy
2026-01-27 10:07:00,Natham Road,77,41.3,Jam,Clear
2026-01-27 10:31:00,Natham Road,138,58.91,Heavy,Rainy
2026-01-27 10:33:00,Oddanchatram Road,21,37.36,Jam,Cloudy
2026-01-27 10:34:00,Oddanchatram Road,146,64.55,Free Flow,Clear
2026-01-27 10:36:00,Trichy Road,185,45.89,Jam,Clear
2026-01-27 10:42:00,Nagalk Nagar,138,29.78,Heavy,Rainy
2026-01-27 10:47:00,Dindigul Bus Stand,16,41.9,Free Flow,Clear
2026-01-27 10:56:00,Batlagundu Road,194,44.84,Jam,Rainy
2026-01-27 10:58:00,Nagalk Nagar,92,57.91,Jam,Clear
2026-01-27 11:20:00,Begampur,180,61.15,Moderate,Cloudy
2026-01-27 11:27:00,Begampur,132,35.2,Jam,Cloudy
2026-01-27 11:27:00,Batlagundu Road,41,27.16,Free Flow,Clear
2026-01-27 11:49:00,Nagalk Nagar,161,36.14,Moderate,Cloudy
2026-01-27 11:57:00,Nagalk Nagar,122,66.05,Free Flow,Cloudy
2026-01-27 12:11:00,Palani Road,166,32.41,Heavy,Rainy
2026-01-27 12:20:00,SPM Nagar,115,16.02,Heavy,Clear
2026-01-27 12:23:00,Begampur,62,51.06,Moderate,Cloudy
2026-01-27 12:31:00,RM Colony,92,68.22,Moderate,Clear
2026-01-27 12:32:00,Nagalk Nagar,179,41.41,Heavy,Clear
2026-01-27 12:36:00,Palani Road,28,43.86,Jam,Clear
2026-01-27 12:52:00,Oddanchatram Road,182,43.49,Jam,Clear
2026-01-27 12:53:00,RM Colony,100,63.44,Jam,Rainy
2026-01-27 12:55:00,Natham Road,13,17.18,Heavy,Clear
2026-01-27 12:56:00,Begampur,54,28.73,Free Flow,Rainy
2026-01-27 13:01:00,Natham Road,117,21.47,Heavy,Clear
2026-01-27 13:07:00,Natham Road,17,33.11,Moderate,Clear
2026-01-27 13:18:00,Batlagundu Road,16,37.64,Heavy,Clear
2026-01-27 13:26:00,Nagalk Nagar,60,16.56,Free Flow,Rainy
2026-01-27 13:35:00,Begampur,40,54.12,Free Flow,Rainy
2026-01-27 13:37:00,Dindigul Bus Stand,139,49.76,Jam,Rainy
2026-01-27 13:38:00,Begampur,52,59.43,Moderate,Clear
2026-01-27 13:52:00,Palani Road,62,28.65,Free Flow,Clear
2026-01-27 13:53:00,Natham Road,138,55.31,Moderate,Cloudy
2026-01-27 14:05:00,RM Colony,173,59.28,Heavy,Clear
2026-01-27 14:24:00,Trichy Road,142,48.39,Moderate,Clear
2026-01-27 14:36:00,Begampur,35,17.28,Jam,Clear
2026-01-27 14:38:00,Palani Road,118,19.25,Moderate,Cloudy
2026-01-27 14:41:00,Begampur,116,65.5,Moderate,Clear
2026-01-27 14:43:00,Oddanchatram Road,22,32.11,Moderate,Clear
2026-01-27 14:45:00,RM Colony,96,40.96,Jam,Cloudy
2026-01-27 14:48:00,Palani Road,58,36.84,Free Flow,Clear
2026-01-27 14:53:00,Trichy Road,50,67.18,Moderate,Cloudy
2026-01-27 15:01:00,Batlagundu Road,99,41.85,Jam,Rainy
2026-01-27 15:07:00,Oddanchatram Road,143,17.38,Moderate,Cloudy
2026-01-27 15:19:00,Batlagundu Road,77,37.61,Moderate,Cloudy
2026-01-27 15:36:00,Nagalk Nagar,194,23.1,Free Flow,Clear
2026-01-27 15:51:00,Batlagundu Road,134,40.44,Heavy,Cloudy
2026-01-27 15:52:00,Batlagundu Road,32,31.42,Free Flow,Cloudy
2026-01-27 15:58:00,Palani Road,53,24.82,Moderate,Clear
2026-01-27 16:04:00,Oddanchatram Road,136,49.75,Moderate,Rainy
2026-01-27 16:28:00,Dindigul Bus Stand,93,30.29,Jam,Rainy
2026-01-27 16:29:00,Nagalk Nagar,125,51.31,Free Flow,Rainy
2026-01-27 16:31:00,Nagalk Nagar,26,19.8,Jam,Rainy
2026-01-27 16:46:00,RM Colony,155,60.74,Heavy,Clear
2026-01-27 17:13:00,RM Colony,15,37.71,Heavy,Clear
2026-01-27 17:15:00,Palani Road,64,23.54,Heavy,Rainy
2026-01-27 17:23:00,Batlagundu Road,36,20.99,Moderate,Cloudy
2026-01-27 17:31:00,Oddanchatram Road,186,29.03,Free Flow,Rainy
2026-01-27 17:40:00,Nagalk Nagar,22,45.0,Free Flow,Rainy
2026-01-27 17:41:00,SPM Nagar,156,17.18,Moderate,Rainy
2026-01-27 17:48:00,Batlagundu Road,161,68.92,Moderate,Clear
2026-01-27 18:03:00,Batlagundu Road,15,25.03,Heavy,Rainy
2026-01-27 18:10:00,Begampur,60,31.27,Jam,Cloudy
2026-01-27 18:27:00,Dindigul Bus Stand,161,50.82,Jam,Cloudy
2026-01-27 18:36:00,Palani Road,25,47.95,Moderate,Cloudy
2026-01-27 18:45:00,Nagalk Nagar,10,51.17,Jam,Rainy
2026-01-27 18:46:00,Trichy Road,33,45.26,Free Flow,Rainy
2026-01-27 18:48:00,Batlagundu Road,144,24.76,Free Flow,Cloudy
2026-01-27 19:08:00,Dindigul Bus Stand,169,24.59,Moderate,Clear
2026-01-27 19:10:00,Natham Road,156,39.42,Heavy,Clear
2026-01-27 19:14:00,Dindigul Bus Stand,62,50.95,Jam,Cloudy
2026-01-27 19:32:00,RM Colony,145,66.15,Jam,Clear
2026-01-27 19:33:00,Dindigul Bus Stand,79,27.35,Moderate,Clear
2026-01-27 19:34:00,Oddanchatram Road,169,60.01,Free Flow,Clear
2026-01-27 20:01:00,Palani Road,72,52.01,Jam,Cloudy
2026-01-27 20:17:00,Nagalk Nagar,140,55.37,Moderate,Cloudy
2026-01-27 20:24:00,SPM Nagar,191,16.22,Moderate,Rainy
2026-01-27 20:37:00,Nagalk Nagar,61,26.3,Free Flow,Rainy
2026-01-27 20:55:00,Batlagundu Road,187,27.08,Free Flow,Cloudy
2026-01-27 21:02:00,Palani Road,143,55.03,Moderate,Cloudy
2026-01-27 21:05:00,Nagalk Nagar,40,23.59,Moderate,Cloudy
2026-01-27 22:10:00,Oddanchatram Road,82,23.0,Jam,Cloudy
2026-01-27 22:24:00,Nagalk Nagar,113,59.64,Heavy,Cloudy
2026-01-27 22:45:00,Trichy Road,142,24.24,Heavy,Cloudy
2026-01-27 23:08:00,Palani Road,78,66.58,Heavy,Clear
2026-01-27 23:10:00,SPM Nagar,190,17.33,Jam,Rainy
2026-01-27 23:13:00,Batlagundu Road,106,41.27,Heavy,Clear
2026-01-27 23:16:00,Nagalk Nagar,59,28.63,Free Flow,Rainy
2026-01-27 23:17:00,Natham Road,85,61.59,Free Flow,Cloudy
2026-01-27 23:36:00,SPM Nagar,90,29.62,Jam,Cloudy
2026-01-27 23:39:00,Oddanchatram Road,114,22.44,Heavy,Rainy
2026-01-27 23:47:00,Trichy Road,167,33.79,Heavy,Cloudy
2026-01-28 00:05:00,Dindigul Bus Stand,99,28.51,Heavy,Rainy
2026-01-28 00:11:00,Palani Road,158,38.7,Moderate,Clear
2026-01-28 00:18:00,Nagalk Nagar,114,22.89,Free Flow,Clear
2026-01-28 00:31:00,RM Colony,144,45.41,Jam,Cloudy
2026-01-28 00:48:00,RM Colony,42,50.17,Free Flow,Rainy
2026-01-28 00:55:00,Palani Road,125,43.01,Heavy,Cloudy
2026-01-28 01:14:00,Trichy Road,88,69.36,Free Flow,Clear
2026-01-28 01:19:00,SPM Nagar,64,40.27,Free Flow,Rainy
2026-01-28 01:40:00,SPM Nagar,134,59.89,Heavy,Clear
2026-01-28 01:49:00,RM Colony,44,29.63,Jam,Rainy
2026-01-28 02:07:00,SPM Nagar,141,28.42,Jam,Cloudy
2026-01-28 02:41:00,Natham Road,113,36.95,Heavy,Clear
2026-01-28 02:42:00,Natham Road,174,66.75,Jam,Cloudy
2026-01-28 02:46:00,SPM Nagar,96,53.25,Jam,Clear
2026-01-28 03:03:00,Natham Road,103,34.74,Jam,Clear
2026-01-28 03:03:00,Dindigul Bus Stand,152,30.44,Heavy,Rainy
2026-01-28 03:05:00,Nagalk Nagar,92,46.19,Jam,Clear
2026-01-28 03:11:00,RM Colony,24,30.17,Jam,Cloudy
2026-01-28 03:14:00,Trichy Road,65,32.05,Heavy,Cloudy
2026-01-28 03:26:00,RM Colony,106,46.79,Free Flow,Cloudy
2026-01-28 03:51:00,Batlagundu Road,30,33.47,Moderate,Rainy
2026-01-28 03:56:00,SPM Nagar,152,20.05,Heavy,Clear
2026-01-28 04:09:00,Oddanchatram Road,68,15.98,Moderate,Cloudy
2026-01-28 04:13:00,Dindigul Bus Stand,187,30.62,Moderate,Rainy
2026-01-28 04:17:00,Trichy Road,95,15.42,Jam,Cloudy
2026-01-28 04:26:00,Oddanchatram Road,192,67.37,Moderate,Clear
2026-01-28 04:27:00,Dindigul Bus Stand,12,44.21,Heavy,Clear
2026-01-28 04:27:00,Batlagundu Road,114,51.75,Jam,Clear
2026-01-28 04:29:00,Palani Road,183,16.16,Heavy,Rainy
2026-01-28 04:30:00,Batlagundu Road,132,42.55,Jam,Clear
2026-01-28 04:37:00,Begampur,11,34.65,Free Flow,Clear
2026-01-28 04:43:00,RM Colony,130,55.15,Jam,Rainy
2026-01-28 04:47:00,RM Colony,104,59.72,Jam,Rainy
2026-01-28 05:13:00,Trichy Road,156,59.6,Free Flow,Clear
2026-01-28 05:19:00,Oddanchatram Road,161,15.7,Moderate,Clear
2026-01-28 05:54:00,Dindigul Bus Stand,40,40.84,Jam,Cloudy
2026-01-28 05:54:00,Nagalk Nagar,35,19.19,Free Flow,Rainy
2026-01-28 05:55:00,SPM Nagar,142,60.27,Jam,Rainy
2026-01-28 06:02:00,Dindigul Bus Stand,23,17.19,Moderate,Cloudy
2026-01-28 06:11:00,Oddanchatram Road,149,54.91,Moderate,Rainy
2026-01-28 06:29:00,Batlagundu Road,116,67.91,Jam,Rainy
2026-01-28 06:31:00,Batlagundu Road,107,27.89,Jam,Rainy
2026-01-28 06:36:00,SPM Nagar,58,18.63,Free Flow,Cloudy
2026-01-28 06:40:00,RM Colony,79,31.92,Moderate,Rainy
2026-01-28 06:54:00,Dindigul Bus Stand,147,32.47,Heavy,Cloudy
2026-01-28 07:02:00,Begampur,194,38.03,Moderate,Cloudy
2026-01-28 07:03:00,Dindigul Bus Stand,100,15.07,Free Flow,Clear
2026-01-28 07:03:00,Nagalk Nagar,62,19.43,Jam,Clear
2026-01-28 07:08:00,Nagalk Nagar,87,50.56,Jam,Rainy
2026-01-28 07:21:00,Oddanchatram Road,130,67.92,Jam,Rainy
2026-01-28 07:21:00,Natham Road,159,17.4,Jam,Cloudy
2026-01-28 07:27:00,RM Colony,81,52.26,Free Flow,Cloudy
2026-01-28 07:28:00,Oddanchatram Road,25,54.52,Heavy,Rainy
2026-01-28 07:40:00,SPM Nagar,34,55.06,Moderate,Clear
2026-01-28 07:54:00,Nagalk Nagar,144,45.09,Moderate,Cloudy
2026-01-28 08:08:00,Trichy Road,75,61.46,Heavy,Clear
2026-01-28 08:20:00,Begampur,19,58.4,Moderate,Clear
2026-01-28 08:24:00,RM Colony,38,16.91,Moderate,Clear
2026-01-28 08:24:00,Trichy Road,88,48.03,Moderate,Cloudy
2026-01-28 09:37:00,Trichy Road,33,28.03,Heavy,Cloudy
2026-01-28 09:40:00,RM Colony,126,21.45,Jam,Rainy
2026-01-28 09:43:00,Begampur,195,58.88,Moderate,Rainy
2026-01-28 09:48:00,Batlagundu Road,62,50.84,Moderate,Rainy
2026-01-28 09:48:00,Natham Road,89,31.92,Moderate,Clear
2026-01-28 09:52:00,RM Colony,148,36.89,Jam,Cloudy
2026-01-28 09:54:00,Palani Road,69,24.8,Heavy,Cloudy
2026-01-28 09:59:00,Batlagundu Road,186,34.03,Jam,Rainy
2026-01-28 10:32:00,Oddanchatram Road,198,67.1,Heavy,Clear
2026-01-28 10:38:00,Begampur,98,55.9,Moderate,Cloudy
2026-01-28 10:43:00,Oddanchatram Road,124,19.64,Moderate,Rainy
2026-01-28 10:43:00,Natham Road,176,19.21,Heavy,Clear
2026-01-28 10:44:00,Dindigul Bus Stand,115,16.49,Moderate,Cloudy
2026-01-28 10:44:00,Oddanchatram Road,55,45.99,Moderate,Clear
2026-01-28 10:51:00,RM Colony,33,53.86,Free Flow,Cloudy
2026-01-28 10:53:00,Natham Road,161,32.83,Jam,Rainy
2026-01-28 10:59:00,Dindigul Bus Stand,138,34.71,Free Flow,Clear
2026-01-28 11:02:00,Palani Road,50,46.84,Free Flow,Clear
2026-01-28 11:09:00,Natham Road,174,39.92,Free Flow,Rainy
2026-01-28 11:18:00,Begampur,74,22.08,Free Flow,Clear
2026-01-28 11:27:00,Begampur,180,26.0,Moderate,Clear
2026-01-28 11:27:00,RM Colony,88,40.39,Jam,Rainy
2026-01-28 11:29:00,RM Colony,81,59.89,Heavy,Rainy
2026-01-28 11:31:00,Oddanchatram Road,196,37.85,Moderate,Clear
2026-01-28 11:33:00,Dindigul Bus Stand,172,30.8,Free Flow,Rainy
2026-01-28 11:40:00,Trichy Road,111,33.59,Heavy,Clear
2026-01-28 11:57:00,Oddanchatram Road,59,25.34,Free Flow,Clear
2026-01-28 12:00:00,Batlagundu Road,170,68.36,Moderate,Clear
2026-01-28 12:08:00,Oddanchatram Road,43,47.58,Jam,Cloudy
2026-01-28 12:09:00,Palani Road,104,39.77,Moderate,Cloudy
2026-01-28 13:07:00,Oddanchatram Road,18,42.85,Free Flow,Cloudy
2026-01-28 13:10:00,Nagalk Nagar,77,44.21,Free Flow,Rainy
2026-01-28 13:15:00,SPM Nagar,122,52.49,Jam,Clear
2026-01-28 13:29:00,Begampur,42,35.74,Jam,Cloudy
2026-01-28 13:29:00,Oddanchatram Road,148,19.93,Heavy,Cloudy
2026-01-28 13:30:00,Oddanchatram Road,174,25.53,Heavy,Clear
2026-01-28 13:46:00,Oddanchatram Road,137,57.52,Jam,Rainy
2026-01-28 13:49:00,Begampur,162,21.84,Jam,Cloudy
2026-01-28 14:05:00,Batlagundu Road,100,53.13,Moderate,Cloudy
2026-01-28 14:08:00,RM Colony,120,53.54,Moderate,Clear
2026-01-28 14:12:00,Begampur,25,26.66,Moderate,Rainy
2026-01-28 14:27:00,Batlagundu Road,28,69.82,Free Flow,Cloudy
2026-01-28 14:33:00,Begampur,154,19.65,Jam,Rainy
2026-01-28 14:44:00,Trichy Road,105,23.16,Heavy,Cloudy
2026-01-28 15:00:00,Trichy Road,109,21.76,Heavy,Cloudy
2026-01-28 15:24:00,Nagalk Nagar,133,58.62,Jam,Clear
2026-01-28 15:30:00,Trichy Road,102,64.93,Free Flow,Cloudy
2026-01-28 15:59:00,Oddanchatram Road,11,47.66,Heavy,Clear
2026-01-28 16:05:00,Begampur,69,67.9,Jam,Rainy
2026-01-28 16:10:00,RM Colony,67,50.79,Moderate,Cloudy
2026-01-28 16:16:00,RM Colony,176,15.21,Heavy,Cloudy
2026-01-28 16:21:00,Nagalk Nagar,85,22.06,Moderate,Cloudy
2026-01-28 16:24:00,Palani Road,83,43.67,Free Flow,Cloudy
2026-01-28 16:26:00,Dindigul Bus Stand,50,20.74,Free Flow,Rainy
2026-01-28 16:31:00,Palani Road,197,44.28,Moderate,Clear
2026-01-28 16:49:00,Natham Road,39,19.87,Jam,Rainy
2026-01-28 16:51:00,Trichy Road,102,24.02,Jam,Clear
2026-01-28 17:23:00,Trichy Road,103,17.68,Free Flow,Clear
2026-01-28 17:26:00,Oddanchatram Road,179,68.8,Free Flow,Rainy
2026-01-28 17:37:00,RM Colony,63,63.79,Jam,Rainy
2026-01-28 17:38:00,Batlagundu Road,72,24.3,Free Flow,Rainy
2026-01-28 17:40:00,Natham Road,67,57.42,Jam,Rainy
2026-01-28 17:48:00,Batlagundu Road,13,47.45,Moderate,Clear
2026-01-28 17:55:00,Batlagundu Road,18,58.83,Jam,Rainy
2026-01-28 18:00:00,RM Colony,180,39.87,Moderate,Rainy
2026-01-28 18:02:00,RM Colony,179,31.63,Moderate,Rainy
2026-01-28 18:22:00,Dindigul Bus Stand,123,39.95,Heavy,Clear
2026-01-28 18:33:00,RM Colony,174,58.58,Jam,Clear
2026-01-28 18:46:00,RM Colony,143,61.3,Moderate,Rainy
2026-01-28 18:48:00,Nagalk Nagar,176,30.12,Jam,Rainy
2026-01-28 19:01:00,Nagalk Nagar,78,29.57,Free Flow,Rainy
2026-01-28 19:22:00,Batlagundu Road,89,50.08,Jam,Clear
2026-01-28 19:30:00,Natham Road,178,36.15,Jam,Clear
2026-01-28 19:30:00,Palani Road,187,20.39,Heavy,Rainy
2026-01-28 19:34:00,Dindigul Bus Stand,23,16.74,Heavy,Cloudy
2026-01-28 19:44:00,Batlagundu Road,164,57.5,Free Flow,Rainy
2026-01-28 20:09:00,Palani Road,187,38.06,Free Flow,Rainy
2026-01-28 20:16:00,RM Colony,119,20.08,Moderate,Cloudy
2026-01-28 20:22:00,RM Colony,144,46.21,Moderate,Cloudy
2026-01-28 20:25:00,Trichy Road,73,57.25,Moderate,Clear
2026-01-28 20:29:00,Palani Road,189,48.19,Free Flow,Clear
2026-01-28 20:37:00,Begampur,85,62.68,Free Flow,Rainy
2026-01-28 20:51:00,Oddanchatram Road,69,58.62,Jam,Rainy
2026-01-28 20:52:00,Oddanchatram Road,22,35.23,Moderate,Rainy
2026-01-28 21:03:00,Batlagundu Road,142,63.52,Moderate,Cloudy
2026-01-28 21:17:00,Begampur,32,17.89,Jam,Cloudy
2026-01-28 21:37:00,Natham Road,64,15.36,Moderate,Rainy
2026-01-28 21:39:00,Trichy Road,64,64.7,Moderate,Clear
2026-01-28 21:49:00,Natham Road,194,53.76,Jam,Rainy
2026-01-28 21:57:00,RM Colony,187,35.3,Jam,Rainy
2026-01-28 22:03:00,Nagalk Nagar,98,29.53,Free Flow,Cloudy
2026-01-28 22:16:00,Nagalk Nagar,103,25.61,Heavy,Clear
2026-01-28 22:32:00,Dindigul Bus Stand,90,60.93,Heavy,Clear
2026-01-28 22:33:00,Begampur,121,66.6,Moderate,Rainy
2026-01-28 22:48:00,Batlagundu Road,171,35.21,Heavy,Cloudy
2026-01-28 22:53:00,Oddanchatram Road,74,39.88,Moderate,Cloudy
2026-01-28 23:04:00,RM Colony,126,24.53,Moderate,Rainy
2026-01-28 23:16:00,Begampur,23,60.75,Free Flow,Clear
2026-01-28 23:22:00,SPM Nagar,182,48.85,Free Flow,Rainy
2026-01-28 23:26:00,Nagalk Nagar,129,57.05,Heavy,Clear
2026-01-28 23:27:00,Oddanchatram Road,136,69.95,Moderate,Rainy
2026-01-28 23:30:00,Palani Road,63,36.62,Free Flow,Clear
2026-01-28 23:31:00,SPM Nagar,145,25.74,Heavy,Cloudy
2026-01-28 23:40:00,Dindigul Bus Stand,109,19.97,Jam,Cloudy
2026-01-28 23:40:00,SPM Nagar,116,22.74,Heavy,Cloudy
2026-01-28 23:43:00,Palani Road,100,49.89,Free Flow,Cloudy
2026-01-28 23:52:00,Begampur,13,44.06,Free Flow,Clear
2026-01-29 00:19:00,Begampur,194,33.9,Free Flow,Rainy
2026-01-29 00:24:00,Natham Road,130,25.15,Moderate,Cloudy
2026-01-29 00:31:00,RM Colony,182,31.44,Heavy,Clear
2026-01-29 00:35:00,SPM Nagar,143,44.3,Free Flow,Clear
2026-01-29 00:44:00,Palani Road,57,27.26,Free Flow,Clear
2026-01-29 00:47:00,Dindigul Bus Stand,100,17.43,Heavy,Clear
2026-01-29 01:03:00,Palani Road,152,31.52,Free Flow,Rainy
2026-01-29 01:10:00,Oddanchatram Road,114,27.59,Heavy,Rainy
2026-01-29 01:15:00,Nagalk Nagar,96,27.79,Jam,Rainy
2026-01-29 01:18:00,SPM Nagar,125,22.1,Moderate,Clear
2026-01-29 01:19:00,Trichy Road,136,39.3,Free Flow,Clear
2026-01-29 01:22:00,Palani Road,151,59.48,Moderate,Rainy
2026-01-29 01:25:00,Natham Road,30,50.1,Moderate,Clear
2026-01-29 01:27:00,Dindigul Bus Stand,15,50.97,Moderate,Cloudy
2026-01-29 01:30:00,SPM Nagar,122,64.79,Jam,Rainy
2026-01-29 01:34:00,Palani Road,30,69.74,Jam,Cloudy
2026-01-29 01:36:00,Begampur,193,69.24,Jam,Clear
2026-01-29 01:49:00,Oddanchatram Road,184,17.79,Free Flow,Rainy
2026-01-29 02:06:00,Nagalk Nagar,190,23.07,Heavy,Rainy
2026-01-29 02:21:00,Begampur,68,47.44,Moderate,Rainy
2026-01-29 02:21:00,Batlagundu Road,63,21.92,Jam,Rainy
2026-01-29 02:23:00,Trichy Road,24,52.73,Heavy,Rainy
2026-01-29 02:46:00,Nagalk Nagar,151,16.03,Free Flow,Clear
2026-01-29 02:47:00,Trichy Road,172,29.7,Free Flow,Rainy
2026-01-29 02:49:00,Batlagundu Road,66,29.91,Moderate,Rainy
2026-01-29 03:14:00,Palani Road,199,18.4,Moderate,Clear
2026-01-29 03:15:00,Begampur,87,58.23,Jam,Rainy
2026-01-29 03:19:00,SPM Nagar,76,35.36,Moderate,Rainy
2026-01-29 03:23:00,Batlagundu Road,102,47.21,Jam,Cloudy
2026-01-29 03:23:00,Begampur,85,32.66,Heavy,Rainy
2026-01-29 03:53:00,Dindigul Bus Stand,92,60.14,Jam,Clear
2026-01-29 03:53:00,Begampur,190,51.58,Free Flow,Rainy
2026-01-29 04:05:00,Batlagundu Road,137,19.38,Heavy,Clear
2026-01-29 04:26:00,Batlagundu Road,127,42.66,Heavy,Rainy
2026-01-29 04:27:00,SPM Nagar,123,58.52,Moderate,Rainy
2026-01-29 04:40:00,Natham Road,163,35.37,Heavy,Rainy
2026-01-29 04:50:00,Dindigul Bus Stand,158,63.2,Jam,Cloudy
2026-01-29 04:54:00,Oddanchatram Road,55,64.42,Moderate,Rainy
2026-01-29 04:54:00,Dindigul Bus Stand,26,42.19,Jam,Clear
2026-01-29 05:06:00,Batlagundu Road,58,29.82,Free Flow,Rainy
2026-01-29 05:09:00,Nagalk Nagar,81,63.89,Moderate,Clear
2026-01-29 05:10:00,Batlagundu Road,178,23.14,Moderate,Cloudy
2026-01-29 05:36:00,Natham Road,130,32.02,Heavy,Clear
2026-01-29 05:45:00,Oddanchatram Road,198,49.68,Jam,Clear
2026-01-29 05:47:00,Palani Road,128,50.46,Heavy,Clear
2026-01-29 05:54:00,Dindigul Bus Stand,120,51.47,Heavy,Rainy
2026-01-29 05:57:00,Dindigul Bus Stand,55,16.62,Heavy,Rainy
2026-01-29 06:17:00,Oddanchatram Road,53,18.11,Jam,Clear
2026-01-29 06:21:00,RM Colony,128,41.95,Jam,Cloudy
2026-01-29 06:33:00,Batlagundu Road,69,41.8,Heavy,Clear
2026-01-29 06:38:00,Nagalk Nagar,50,20.2,Heavy,Cloudy
2026-01-29 06:41:00,RM Colony,16,33.57,Heavy,Cloudy
2026-01-29 06:50:00,Begampur,93,60.76,Heavy,Rainy
2026-01-29 06:57:00,Natham Road,99,56.14,Heavy,Cloudy
2026-01-29 07:02:00,Natham Road,60,34.33,Moderate,Rainy
2026-01-29 07:04:00,Trichy Road,10,54.5,Moderate,Clear
2026-01-29 07:08:00,Nagalk Nagar,170,57.64,Jam,Rainy
2026-01-29 07:15:00,Batlagundu Road,137,66.92,Free Flow,Clear
2026-01-29 07:24:00,Trichy Road,138,67.42,Heavy,Rainy
2026-01-29 07:42:00,RM Colony,125,33.34,Jam,Clear
2026-01-29 07:48:00,SPM Nagar,25,52.54,Moderate,Clear
2026-01-29 08:04:00,Natham Road,35,55.12,Moderate,Clear
2026-01-29 08:07:00,Trichy Road,155,62.07,Free Flow,Clear
2026-01-29 08:10:00,SPM Nagar,122,35.74,Moderate,Rainy
2026-01-29 08:15:00,Palani Road,52,55.17,Jam,Rainy
2026-01-29 08:19:00,RM Colony,92,25.99,Jam,Rainy
2026-01-29 08:20:00,Trichy Road,148,65.68,Free Flow,Rainy
2026-01-29 08:22:00,SPM Nagar,123,47.92,Free Flow,Clear
2026-01-29 08:36:00,Begampur,102,26.66,Free Flow,Cloudy
2026-01-29 08:43:00,Natham Road,175,33.35,Free Flow,Cloudy
2026-01-29 08:44:00,Batlagundu Road,121,45.38,Moderate,Clear
2026-01-29 08:45:00,Nagalk Nagar,198,31.37,Heavy,Clear
2026-01-29 08:52:00,Oddanchatram Road,48,43.95,Jam,Clear
2026-01-29 08:54:00,Trichy Road,65,69.19,Free Flow,Cloudy
2026-01-29 09:01:00,Dindigul Bus Stand,116,20.69,Jam,Rainy
2026-01-29 09:21:00,RM Colony,58,44.06,Heavy,Rainy
2026-01-29 09:25:00,Oddanchatram Road,163,46.06,Moderate,Clear
2026-01-29 09:43:00,Dindigul Bus Stand,117,44.46,Jam,Clear
2026-01-29 09:49:00,Dindigul Bus Stand,24,54.34,Free Flow,Cloudy
2026-01-29 10:00:00,Batlagundu Road,116,68.22,Heavy,Clear
2026-01-29 10:00:00,Oddanchatram Road,73,35.53,Heavy,Cloudy
2026-01-29 10:04:00,Begampur,150,44.14,Jam,Cloudy
2026-01-29 10:12:00,Oddanchatram Road,95,15.21,Free Flow,Rainy
2026-01-29 10:14:00,Dindigul Bus Stand,105,37.75,Moderate,Rainy
2026-01-29 10:17:00,Dindigul Bus Stand,159,57.22,Heavy,Rainy
2026-01-29 10:31:00,Begampur,91,35.35,Moderate,Cloudy
2026-01-29 10:46:00,Palani Road,123,17.39,Moderate,Clear
2026-01-29 10:57:00,Nagalk Nagar,136,62.56,Moderate,Rainy
2026-01-29 10:59:00,SPM Nagar,177,16.04,Jam,Clear
2026-01-29 11:08:00,Trichy Road,40,53.72,Jam,Rainy
2026-01-29 11:11:00,Begampur,37,21.01,Jam,Rainy
2026-01-29 11:38:00,RM Colony,88,52.16,Moderate,Rainy
2026-01-29 11:39:00,Natham Road,177,54.44,Moderate,Cloudy
2026-01-29 11:51:00,Begampur,128,33.44,Jam,Cloudy
2026-01-29 12:02:00,Nagalk Nagar,184,29.77,Free Flow,Clear
2026-01-29 12:09:00,RM Colony,140,40.17,Moderate,Rainy
2026-01-29 12:11:00,Dindigul Bus Stand,27,40.76,Jam,Clear
2026-01-29 12:15:00,Trichy Road,139,23.06,Jam,Cloudy
2026-01-29 12:21:00,RM Colony,63,46.26,Heavy,Cloudy
2026-01-29 12:31:00,SPM Nagar,70,21.53,Free Flow,Clear
